ubigeo,district,provincia,region,id,area,pobreza_pct,pobreza_quintil,educ_baja_pct,nivel_educativo,pct_mujeres_18_35,poblacion_mujeres,tolerancia_social,riesgo,n_cem,n_refugios,n_otros_servicios,linea100_cobertura,acceso_telefonia_pct,n_servicios_total,acceso,prioridad,riesgo_cat,acceso_cat,semaforo,recomendacion
020202,Coris,Aija,Ancash,,Urbana,31.5,Q2,25.7,Medio,48.1,82267.0,0.294,0.335,1.0,0.0,1.0,True,74.2,,0.497,0.169,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
101107,Pampamarca,Yarowilca,Huanuco,,Urbana,30.3,Q2,10.2,Alto,21.4,32488.0,0.543,0.219,0.0,0.0,1.0,False,80.7,,0.275,0.159,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
021103,Culebras,Huarmey,Ancash,,Rural,52.3,Q3,55.7,Bajo,31.7,4052.0,0.744,0.616,1.0,1.0,0.0,False,41.2,,0.235,0.471,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
021702,Catac,Recuay,Ancash,,Rural,54.0,Q3,68.1,Bajo,50.5,5021.0,0.593,0.726,1.0,0.0,1.0,True,25.4,,0.354,0.469,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
020603,Amashca,Carhuaz,Ancash,,Rural,61.6,Q4,59.5,Bajo,43.5,873.0,0.189,0.609,3.0,0.0,1.0,False,40.7,,0.456,0.331,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
022007,Shupluy,Yungay,Ancash,,Rural,57.0,Q3,45.2,Medio,43.9,3720.0,0.425,0.659,0.0,1.0,1.0,False,36.8,,0.296,0.464,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
021807,Samanco,Santa,Ancash,,Urbana,18.1,Q1,19.3,Alto,40.4,47834.0,0.549,0.284,0.0,0.0,0.0,True,80.0,,0.326,0.191,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
021013,Rapayan,Huari,Ancash,,Urbana,24.1,Q2,16.0,Alto,28.6,89207.0,0.438,0.178,1.0,0.0,1.0,False,80.8,,0.391,0.108,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
021001,Huari,Huari,Ancash,,Rural,30.0,Q2,73.9,Bajo,36.2,4645.0,0.535,0.717,2.0,0.0,2.0,False,39.1,,0.434,0.406,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
140103,Eten,Chiclayo,Lambayeque,,Urbana,11.9,Q1,26.0,Medio,24.9,59268.0,0.234,0.179,0.0,0.0,1.0,False,73.1,,0.227,0.138,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
220807,San Fernando,Rioja,San Martin,,Urbana,17.1,Q1,12.1,Alto,50.8,6623.0,0.66,0.149,0.0,1.0,1.0,True,86.7,,0.524,0.071,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
010702,Cajaruro,Utcubamba,Amazonas,,Rural,63.2,Q4,75.0,Bajo,40.1,4158.0,0.451,0.744,0.0,0.0,4.0,False,42.8,,0.47,0.394,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
240203,Canoas De Punta Sal,Contralmirante Villar,Tumbes,,Urbana,21.4,Q2,13.4,Alto,45.5,81585.0,0.418,0.121,0.0,0.0,3.0,True,78.7,,0.573,0.052,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
160301,Nauta,Loreto,Loreto,,Rural,58.1,Q3,50.3,Bajo,31.3,5611.0,0.463,0.684,1.0,1.0,3.0,False,46.2,,0.505,0.339,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
240202,Casitas,Contralmirante Villar,Tumbes,,Rural,74.7,Q4,54.5,Bajo,25.9,3649.0,0.12,0.633,1.0,0.0,0.0,True,23.3,,0.274,0.46,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
220701,Picota,Picota,San Martin,,Urbana,17.2,Q1,28.5,Medio,51.3,22036.0,0.293,0.262,0.0,0.0,2.0,True,77.0,,0.493,0.133,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
160404,San Pablo,Mariscal Ramon Castilla,Loreto,,Urbana,19.0,Q1,10.3,Alto,36.2,64117.0,0.231,0.186,1.0,0.0,0.0,False,82.3,,0.343,0.122,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
160401,Ramon Castilla,Mariscal Ramon Castilla,Loreto,,Urbana,20.8,Q2,16.3,Alto,55.1,85055.0,0.567,0.323,1.0,0.0,1.0,True,77.8,,0.521,0.155,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
220201,Bellavista,Bellavista,San Martin,,Rural,66.7,Q4,31.6,Medio,30.9,1261.0,0.687,0.616,0.0,0.0,2.0,False,28.7,,0.279,0.444,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
060309,Sorochuco,Celendin,Cajamarca,,Urbana,11.0,Q1,27.5,Medio,38.5,35219.0,0.452,0.242,1.0,1.0,1.0,False,81.5,,0.459,0.131,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200104,Castilla,Piura,Piura,,Rural,67.5,Q4,49.3,Medio,41.6,1518.0,0.509,0.687,1.0,0.0,1.0,True,20.4,,0.381,0.425,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
200409,Santo Domingo,Morropon,Piura,,Rural,58.2,Q3,70.2,Bajo,47.8,1029.0,0.546,0.579,0.0,0.0,3.0,True,42.5,,0.54,0.266,Alto,,Adecuado,Riesgo medio sin CEM → Considerar punto de atención
200401,Chulucanas,Morropon,Piura,,Urbana,24.6,Q2,13.9,Alto,30.8,56717.0,0.091,0.209,2.0,0.0,2.0,True,87.5,,0.671,0.069,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
061003,Eduardo Villanueva,San Marcos,Cajamarca,,Rural,65.8,Q4,52.1,Bajo,46.9,3421.0,0.223,0.689,0.0,0.0,3.0,True,24.8,,0.439,0.387,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
200505,La Huaca,Paita,Piura,,Rural,36.0,Q2,57.3,Bajo,29.7,3584.0,0.88,0.661,2.0,1.0,3.0,True,24.6,,0.742,0.171,Alto,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
220706,San Cristobal,Picota,San Martin,,Rural,69.3,Q4,69.5,Bajo,53.8,5306.0,0.346,0.756,1.0,1.0,2.0,False,46.8,,0.462,0.407,Crítico,,Medio,Mantener monitoreo y reforzar capacidades locales
061101,San Miguel,San Miguel,Cajamarca,,Rural,65.2,Q4,63.9,Bajo,44.2,2347.0,0.396,0.779,1.0,0.0,1.0,False,34.7,,0.274,0.566,Crítico,,Crítico,Alto riesgo con acceso bajo → Fortalecer servicios existentes
060310,Sucre,Celendin,Cajamarca,,Urbana,15.4,Q1,12.3,Alto,32.1,47072.0,0.329,0.184,0.0,1.0,0.0,True,74.3,,0.396,0.111,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150301,Cajatambo,Cajatambo,Lima,,Urbana,37.3,Q2,18.2,Alto,46.3,65399.0,0.745,0.357,2.0,0.0,0.0,False,83.9,,0.377,0.222,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
200303,El Carmen De La Frontera,Huancabamba,Piura,,Urbana,23.1,Q2,21.3,Alto,39.2,33888.0,0.724,0.273,0.0,0.0,1.0,True,80.1,,0.478,0.143,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
021705,Llacllin,Recuay,Ancash,,Urbana,17.0,Q1,17.1,Alto,25.7,23345.0,0.453,0.113,1.0,1.0,2.0,True,86.0,,0.69,0.035,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150131,San Isidro,Lima,Lima,,Rural,45.9,Q3,53.8,Bajo,36.7,1900.0,0.463,0.634,2.0,1.0,0.0,False,26.2,,0.349,0.413,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
160302,Parinari,Loreto,Loreto,,Rural,42.4,Q3,71.4,Bajo,44.6,3220.0,0.323,0.612,0.0,0.0,3.0,True,51.5,,0.547,0.277,Alto,,Adecuado,Alto riesgo sin CEM → Priorizar implementación de CEM
200202,Frias,Ayabaca,Piura,,Rural,45.8,Q3,35.5,Medio,44.6,1224.0,0.398,0.475,2.0,0.0,2.0,True,65.0,,0.632,0.175,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200502,Amotape,Paita,Piura,,Rural,64.2,Q4,63.3,Bajo,54.2,799.0,0.538,0.732,1.0,0.0,1.0,True,52.7,,0.488,0.375,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
200506,Tamarindo,Paita,Piura,,Rural,41.3,Q3,37.5,Medio,37.8,1641.0,0.279,0.526,1.0,0.0,1.0,True,43.2,,0.467,0.28,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200206,Pacaipampa,Ayabaca,Piura,,Rural,43.4,Q3,65.9,Bajo,36.9,4305.0,0.594,0.642,2.0,0.0,0.0,True,53.5,,0.415,0.376,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
010115,Montevideo,Chachapoyas,Amazonas,,Rural,65.1,Q4,65.8,Bajo,53.4,2622.0,0.257,0.708,0.0,0.0,0.0,True,44.7,,0.285,0.506,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
060412,Miracosta,Chota,Cajamarca,,Urbana,8.2,Q1,17.4,Alto,30.4,44934.0,0.492,0.12,0.0,0.0,0.0,False,77.3,,0.181,0.098,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200208,Sapillica,Ayabaca,Piura,,Urbana,11.7,Q1,24.5,Alto,26.0,46084.0,0.177,0.22,1.0,0.0,3.0,True,77.1,,0.682,0.07,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200204,Lagunas,Ayabaca,Piura,,Urbana,40.2,Q3,17.4,Alto,37.8,22205.0,0.33,0.307,1.0,1.0,1.0,True,74.5,,0.532,0.144,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200114,Tambo Grande,Piura,Piura,,Urbana,7.6,Q1,9.6,Alto,33.1,73295.0,0.393,0.23,0.0,0.0,0.0,False,78.2,,0.184,0.188,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200601,Sullana,Sullana,Piura,,Urbana,19.4,Q1,17.0,Alto,27.3,72495.0,0.453,0.191,0.0,0.0,0.0,True,77.4,,0.317,0.13,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200607,Querecotillo,Sullana,Piura,,Rural,29.9,Q2,27.7,Medio,28.0,4947.0,0.402,0.493,0.0,0.0,1.0,False,52.0,,0.212,0.388,Medio,,Medio,Riesgo medio sin CEM → Considerar punto de atención
200703,La Brea,Talara,Piura,,Urbana,24.7,Q2,12.5,Alto,31.5,89058.0,0.553,0.154,0.0,2.0,2.0,True,85.7,,0.677,0.05,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200111,Las Lomas,Piura,Piura,,Urbana,17.0,Q1,17.0,Alto,31.5,57328.0,0.161,0.135,1.0,0.0,2.0,True,69.6,,0.553,0.06,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
061310,Uticyacu,Santa Cruz,Cajamarca,,Rural,36.8,Q2,42.6,Medio,43.0,4519.0,0.446,0.497,0.0,0.0,0.0,True,38.4,,0.218,0.389,Medio,,Medio,Riesgo medio sin CEM → Considerar punto de atención
160801,Putumayo,Putumayo,Loreto,,Rural,72.3,Q4,26.1,Medio,39.7,1954.0,0.661,0.669,0.0,1.0,4.0,False,46.5,,0.579,0.282,Alto,,Adecuado,Alto riesgo sin CEM → Priorizar implementación de CEM
200207,Paimas,Ayabaca,Piura,,Urbana,24.0,Q2,25.6,Medio,37.1,13888.0,0.194,0.18,0.0,0.0,1.0,True,76.2,,0.421,0.104,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
100208,Tomay Kichwa,Ambo,Huanuco,,Rural,37.6,Q2,36.6,Medio,34.1,1042.0,0.276,0.488,2.0,0.0,1.0,False,24.5,,0.332,0.326,Medio,,Medio,Mantener monitoreo y reforzar capacidades locales
120129,San Agustin,Huancayo,Junin,,Urbana,18.7,Q1,16.8,Alto,32.6,22535.0,0.083,0.171,0.0,0.0,1.0,True,83.1,,0.453,0.094,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150906,Pachangara,Oyon,Lima,,Rural,57.4,Q3,56.8,Bajo,47.4,3614.0,0.545,0.666,1.0,2.0,0.0,True,31.8,,0.465,0.356,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
200201,Ayabaca,Ayabaca,Piura,,Urbana,18.8,Q1,21.8,Alto,42.8,17203.0,0.566,0.211,0.0,0.0,1.0,True,77.9,,0.441,0.118,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200701,Pariñas,Talara,Piura,,Rural,49.6,Q3,59.1,Bajo,36.2,3710.0,0.302,0.692,0.0,1.0,2.0,True,21.0,,0.462,0.372,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
140201,Ferreñafe,Ferreñafe,Lambayeque,,Urbana,31.0,Q2,24.2,Alto,46.7,86556.0,0.371,0.304,0.0,0.0,1.0,False,83.7,,0.271,0.222,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
120302,Perene,Chanchamayo,Junin,,Urbana,11.9,Q1,36.5,Medio,35.4,13017.0,0.477,0.348,0.0,0.0,3.0,False,75.0,,0.44,0.195,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200210,Suyo,Ayabaca,Piura,,Urbana,11.5,Q1,15.6,Alto,32.9,67256.0,0.195,0.113,0.0,0.0,1.0,True,72.2,,0.469,0.06,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
061305,La Esperanza,Santa Cruz,Cajamarca,,Rural,77.3,Q4,54.7,Bajo,27.2,5315.0,0.34,0.651,1.0,1.0,3.0,True,45.9,,0.655,0.225,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150202,Paramonga,Barranca,Lima,,Urbana,31.3,Q2,11.4,Alto,32.8,53012.0,0.3,0.233,0.0,0.0,2.0,False,79.6,,0.356,0.15,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200605,Marcavelica,Sullana,Piura,,Urbana,13.3,Q1,11.9,Alto,35.4,40102.0,0.169,0.238,1.0,0.0,0.0,False,77.4,,0.293,0.168,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
140204,Manuel Antonio Mesones Muro,Ferreñafe,Lambayeque,,Rural,71.8,Q4,52.0,Bajo,55.5,5361.0,0.523,0.813,0.0,0.0,0.0,True,43.3,,0.214,0.639,Crítico,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
200604,Lancones,Sullana,Piura,,Rural,40.0,Q2,72.0,Bajo,47.2,5707.0,0.603,0.659,1.0,0.0,3.0,True,21.4,,0.538,0.304,Alto,,Medio,Alta tolerancia social → Priorizar campañas de sensibilización
140308,Olmos,Lambayeque,Lambayeque,,Urbana,6.4,Q1,14.4,Alto,29.7,37916.0,0.431,0.139,0.0,0.0,1.0,False,82.0,,0.323,0.094,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200501,Paita,Paita,Piura,,Rural,50.1,Q3,66.7,Bajo,42.2,2942.0,0.357,0.65,1.0,0.0,0.0,True,20.6,,0.273,0.473,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
200801,Sechura,Sechura,Piura,,Urbana,13.8,Q1,10.8,Alto,32.9,72267.0,0.569,0.275,0.0,0.0,3.0,True,75.7,,0.626,0.103,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
090607,Pilpichaca,Huaytara,Huancavelica,,Rural,51.8,Q3,34.2,Medio,39.0,3474.0,0.313,0.568,1.0,0.0,4.0,True,25.6,,0.613,0.22,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
090311,Santo Tomas De Pata,Angaraes,Huancavelica,,Urbana,7.7,Q1,10.7,Alto,49.8,39902.0,0.198,0.191,2.0,0.0,3.0,True,80.4,,0.82,0.034,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
090309,Julcamarca,Angaraes,Huancavelica,,Rural,77.9,Q4,67.1,Bajo,42.1,2574.0,0.661,0.84,0.0,0.0,2.0,True,11.2,,0.415,0.491,Crítico,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
051101,Vilcas Huaman,Vilcas Huaman,Ayacucho,,Rural,51.9,Q3,52.3,Bajo,43.2,5373.0,0.403,0.681,0.0,0.0,0.0,True,17.8,,0.14,0.586,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
051012,Vilcanchos,Victor Fajardo,Ayacucho,,Rural,50.0,Q3,61.6,Bajo,34.6,5809.0,0.58,0.709,2.0,0.0,0.0,True,40.1,,0.465,0.379,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
050619,Sancos,Lucanas,Ayacucho,,Urbana,15.4,Q1,9.5,Alto,45.2,60494.0,0.626,0.285,0.0,0.0,2.0,False,71.4,,0.344,0.187,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
050806,Oyolo,Paucar Del Sara Sara,Ayacucho,,Rural,54.3,Q3,48.0,Medio,42.6,4005.0,0.248,0.673,1.0,0.0,1.0,True,55.4,,0.448,0.371,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
050614,Saisa,Lucanas,Ayacucho,,Rural,36.3,Q2,58.0,Bajo,38.0,4135.0,0.33,0.519,0.0,0.0,0.0,True,39.4,,0.218,0.406,Medio,,Medio,Riesgo medio sin CEM → Considerar punto de atención
220404,Piscoyacu,Huallaga,San Martin,,Rural,35.0,Q2,71.9,Bajo,35.9,5317.0,0.751,0.782,0.0,1.0,2.0,False,41.7,,0.328,0.526,Crítico,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
050605,Chaviña,Lucanas,Ayacucho,,Urbana,10.3,Q1,23.9,Alto,33.3,63790.0,0.182,0.238,1.0,0.0,1.0,True,77.0,,0.535,0.111,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050610,Llauta,Lucanas,Ayacucho,,Rural,29.6,Q2,38.0,Medio,37.7,3820.0,0.282,0.493,0.0,0.0,2.0,True,28.9,,0.381,0.305,Medio,,Medio,Riesgo medio sin CEM → Considerar punto de atención
090301,Lircay,Angaraes,Huancavelica,,Rural,36.1,Q2,39.4,Medio,42.0,3476.0,0.072,0.557,2.0,1.0,1.0,False,44.7,,0.396,0.336,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
090305,Chincho,Angaraes,Huancavelica,,Urbana,25.5,Q2,19.9,Alto,32.8,20367.0,0.427,0.239,0.0,0.0,0.0,True,81.7,,0.38,0.148,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050617,San Pedro,Lucanas,Ayacucho,,Urbana,22.3,Q2,12.6,Alto,41.4,25600.0,0.646,0.302,0.0,1.0,2.0,True,73.8,,0.597,0.122,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
061102,Bolivar,San Miguel,Cajamarca,,Urbana,19.2,Q1,13.9,Alto,45.9,88529.0,0.502,0.289,0.0,0.0,2.0,True,78.5,,0.502,0.144,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
020502,Abelardo Pardo Lezameta,Bolognesi,Ancash,,Rural,59.4,Q3,61.6,Bajo,44.6,4178.0,0.211,0.696,1.0,0.0,0.0,True,52.3,,0.401,0.417,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
021406,Congas,Ocros,Ancash,,Rural,63.4,Q4,57.5,Bajo,38.3,2470.0,0.455,0.656,2.0,0.0,3.0,False,31.8,,0.527,0.31,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
020511,La Primavera,Bolognesi,Ancash,,Urbana,23.6,Q2,25.7,Medio,49.6,2734.0,0.458,0.347,1.0,0.0,0.0,True,75.8,,0.44,0.194,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
021403,Cajamarquilla,Ocros,Ancash,,Rural,71.6,Q4,57.9,Bajo,51.9,883.0,0.377,0.698,0.0,0.0,1.0,True,39.3,,0.278,0.504,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
050801,Pausa,Paucar Del Sara Sara,Ayacucho,,Rural,46.9,Q3,79.3,Muy bajo,38.4,801.0,0.29,0.696,0.0,0.0,1.0,True,26.2,,0.307,0.482,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
020514,San Miguel De Corpanqui,Bolognesi,Ancash,,Urbana,24.4,Q2,21.4,Alto,54.1,41894.0,0.341,0.285,1.0,0.0,1.0,False,72.5,,0.373,0.179,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
020510,Huayllacayan,Bolognesi,Ancash,,Rural,50.5,Q3,73.4,Bajo,31.9,1732.0,0.484,0.58,0.0,0.0,1.0,False,23.2,,0.124,0.508,Alto,,Crítico,Riesgo medio sin CEM → Considerar punto de atención
050705,Pullo,Parinacochas,Ayacucho,,Rural,56.4,Q3,75.1,Muy bajo,51.0,1160.0,0.572,0.708,0.0,0.0,2.0,True,15.8,,0.345,0.464,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
050706,Puyusca,Parinacochas,Ayacucho,,Urbana,23.6,Q2,17.9,Alto,46.2,3791.0,0.639,0.346,0.0,1.0,2.0,True,78.5,,0.54,0.159,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
050804,Lampa,Paucar Del Sara Sara,Ayacucho,,Rural,30.6,Q2,60.3,Bajo,35.5,706.0,0.148,0.521,2.0,0.0,3.0,False,30.9,,0.441,0.291,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
020515,Ticllos,Bolognesi,Ancash,,Urbana,7.4,Q1,9.7,Alto,34.3,87658.0,0.485,0.248,1.0,0.0,3.0,True,82.5,,0.724,0.068,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050802,Colta,Paucar Del Sara Sara,Ayacucho,,Rural,45.7,Q3,54.3,Bajo,41.5,1394.0,0.927,0.634,0.0,1.0,4.0,True,53.9,,0.703,0.188,Alto,,Adecuado,Alto riesgo sin CEM → Priorizar implementación de CEM
050702,Chumpi,Parinacochas,Ayacucho,,Rural,48.4,Q3,58.0,Bajo,29.0,1074.0,0.551,0.666,0.0,0.0,1.0,False,29.2,,0.133,0.577,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
250107,Manantay,Coronel Portillo,Ucayali,,Rural,55.5,Q3,61.6,Bajo,45.7,2515.0,0.342,0.661,0.0,1.0,1.0,False,33.8,,0.24,0.502,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
050701,Coracora,Parinacochas,Ayacucho,,Rural,40.7,Q3,47.6,Medio,38.2,4488.0,0.554,0.588,3.0,0.0,0.0,True,22.8,,0.495,0.297,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050609,Leoncio Prado,Lucanas,Ayacucho,,Urbana,9.5,Q1,14.9,Alto,32.9,79445.0,0.276,0.114,1.0,1.0,0.0,True,79.4,,0.571,0.049,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050606,Chipao,Lucanas,Ayacucho,,Urbana,23.8,Q2,14.6,Alto,50.0,63733.0,0.661,0.318,1.0,0.0,0.0,True,80.3,,0.462,0.171,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
050611,Lucanas,Lucanas,Ayacucho,,Rural,57.4,Q3,38.5,Medio,36.7,3007.0,0.392,0.55,0.0,0.0,2.0,True,23.4,,0.377,0.343,Medio,,Medio,Riesgo medio sin CEM → Considerar punto de atención
050603,Cabana,Lucanas,Ayacucho,,Rural,45.4,Q3,55.5,Bajo,48.0,2317.0,0.359,0.593,1.0,1.0,2.0,False,32.9,,0.478,0.31,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
051008,Huamanquiquia,Victor Fajardo,Ayacucho,,Urbana,9.4,Q1,27.0,Medio,27.5,82145.0,0.472,0.214,0.0,1.0,0.0,False,72.6,,0.242,0.162,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050911,Soras,Sucre,Ayacucho,,Urbana,28.7,Q2,15.8,Alto,31.1,80073.0,0.594,0.259,1.0,0.0,3.0,False,78.1,,0.501,0.129,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
021501,Cabana,Pallasca,Ancash,,Urbana,16.2,Q1,35.3,Medio,39.2,54267.0,0.474,0.338,1.0,1.0,1.0,True,81.2,,0.632,0.124,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
190103,Huariaca,Pasco,Pasco,,Rural,35.0,Q2,44.7,Medio,43.1,4805.0,0.68,0.475,0.0,0.0,0.0,False,15.3,,0.061,0.446,Medio,,Medio,Riesgo medio sin CEM → Considerar punto de atención
021410,Santiago De Chilcas,Ocros,Ancash,,Rural,64.6,Q4,84.0,Muy bajo,32.8,933.0,0.251,0.698,0.0,1.0,0.0,True,43.6,,0.353,0.452,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
050602,Aucara,Lucanas,Ayacucho,,Urbana,29.4,Q2,33.4,Medio,28.2,12937.0,0.742,0.321,0.0,0.0,0.0,True,85.9,,0.375,0.201,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
050906,Morcolla,Sucre,Ayacucho,,Urbana,30.5,Q2,26.0,Medio,54.1,65808.0,0.196,0.294,0.0,0.0,0.0,True,81.9,,0.318,0.201,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
051003,Apongo,Victor Fajardo,Ayacucho,,Rural,54.3,Q3,41.9,Medio,26.0,4753.0,0.308,0.539,1.0,0.0,3.0,True,31.7,,0.575,0.229,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
190205,San Pedro De Pillao,Daniel Alcides Carrion,Pasco,,Urbana,14.5,Q1,27.3,Medio,50.6,56761.0,0.132,0.284,0.0,0.0,2.0,True,82.4,,0.486,0.146,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050601,Puquio,Lucanas,Ayacucho,,Rural,38.4,Q2,65.8,Bajo,28.2,4334.0,0.674,0.624,1.0,0.0,0.0,True,58.7,,0.389,0.381,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
190106,Pallanchacra,Pasco,Pasco,,Urbana,20.3,Q2,28.5,Medio,50.6,16297.0,0.325,0.289,1.0,0.0,0.0,True,73.9,,0.458,0.157,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
190207,Tapuc,Daniel Alcides Carrion,Pasco,,Rural,71.1,Q4,59.3,Bajo,43.2,461.0,0.73,0.802,1.0,0.0,2.0,True,30.4,,0.495,0.405,Crítico,,Medio,Alta tolerancia social → Priorizar campañas de sensibilización
020506,Canis,Bolognesi,Ancash,,Urbana,14.5,Q1,23.6,Alto,42.0,1911.0,0.7,0.294,2.0,0.0,3.0,True,72.4,,0.738,0.077,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
180104,Samegua,Mariscal Nieto,Moquegua,,Rural,73.8,Q4,58.7,Bajo,43.2,4815.0,0.557,0.675,1.0,0.0,1.0,False,20.9,,0.225,0.523,Alto,,Crítico,Alto riesgo con acceso bajo → Fortalecer servicios existentes
040202,Jose Maria Quimper,Camana,Arequipa,,Urbana,11.8,Q1,9.4,Alto,51.2,87147.0,0.268,0.18,0.0,0.0,1.0,True,72.5,,0.41,0.106,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
